annee;codedepartement;nomdepartement;coderegion;nomregion;code_groupe;code_sousgroupe;production;nb_exp;surfab;surfc1;surfc2;surfc3;surfc123;surfbio
2007;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur;GCU;LES;Lentilles, sèches;3;3,93;0;0;0;0;3,93
2007;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur;GCU;LES;Pois chiches, secs;6;6,05;0;0;0;0;6,05
2007;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur;GCU;OL;Fèves de soja;1;2;0;0;0;0;2
2007;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur;GCU;OL;Lin (graines);1;3,19;0;0;0;0;3,19
2007;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur;GCU;OL;Tournesol;1;1,5;0;0;0;0;1,5
2007;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur;LE;LEF;Asperges;1;0,3;0;0;0;0;0,3
2007;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur;LE;LEF;Autres melons;1;0,05;0;0;0;0;0,05
2007;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur;LE;LEF;Courges et citrouilles;1;0,3;0;0;0;0;0,3
2007;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur;LE;LEF;Légumes frais n.c.a.;6;3,48;0;0;0;0;3,48
2007;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur;LE;LEF;Légumes frais plein champ;10;9,116;0;1,38;0;1,38;10,496
2007;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur;LE;LEF;Légumes frais sous abris;8;0,889;0;0;0;0;0,889
2007;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur;LE;LEF;Poireaux et autres alliacés;1;0,02;0;0;0;0;0,02
2007;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur;LE;LEF;Pommes de terre (hors féculière);8;7,5;0;0;0;0;7,5
2007;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur;PP;PPA;Autres plantes à épices, aromatiques, médicinales et pharmaceutiques;6;0,99;0;0;0;0;0,99
2007;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur;PP;PPA;Camomille romaine;1;0,109;0;0;0;0;0,109
2007;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur;PP;PPA;Coriandre (graines);1;0,09;0;0;0;0;0,09
2007;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur;PP;PPA;Lavande;6;30,402;0;0;11,27;11,27;41,672
2007;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur;PP;PPA;Lavandin;2;1,88;0;0;0;0;1,88
2007;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur;PP;PPA;Menthe douce;1;0,1;0;0;0;0;0,1
2007;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur;PP;PPA;Origans;1;0,2;0;0;0;0;0,2
2007;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur;SF;AFO;Autres plantes et surfaces fourragères n.c.a.;11;120,135;0;1,597;0;1,597;121,732
2007;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur;SF;AFO;Luzerne;9;63,357;0;0;0;0;63,357
2007;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur;SF;AFO;Maïs fourrager;1;2;0;0;0;0;2
2007;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur;SF;AFO;Prairie temporaire;37;494,22;7,59;0;0;7,59;501,81
2007;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur;SF;AFO;Trèfle;2;1,04;0;0;0;0;1,04
2007;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur;SF;STH;Parcours herbeux (hors estives collectives);19;1109,16;0;0;0;0;1109,16
2007;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur;SF;STH;Prairie permanente;44;762,742;3,264;0;0;3,264;766,006
2007;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur;VI;VIG;Raisin de cuve;4;18,91;0;0,42;2,33;2,75;21,66
2007;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur;AU;HLI;Autres surfaces, parcours collectifs et zones de cueillette;18;48,557;1,19;2,6;0;3,79;52,347
2007;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur;AU;HLI;Fleurs coupées et boutons de fleurs;1;0,691;0;0;0;0;0,691
2007;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur;AU;HLI;Jachère, gel entrant en rotation (yc bandes tampon et surfaces non exploitées temporairement);35;87,857;0;0,4;0;0,4;88,257
2007;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur;FR;FRB;Cassis;1;0,15;0;0;0;0;0,15
2007;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur;FR;FRB;Framboises;2;0,04;2,5;0;0;2,5;2,54
2007;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur;FR;FRC;Amandes;1;0,31;0;0;0;0;0,31
2007;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur;FR;FRC;Noisettes;1;0,02;0;0;0;0;0,02
2007;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur;FR;FRC;Noix;1;0,4;0;0;0;0;0,4
2007;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur;FR;FRD;Autres fruits d'arbres ou d'arbustes n.c.a.;18;5,704;0,705;0;0;0,705;6,409
2007;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur;FR;FRNP;Abricots;2;0,16;0,035;0;0;0,035;0,195
2007;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur;FR;FRNP;Cerises;3;0,35;0;0;0;0;0,35
2007;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur;FR;FRNP;Figues;1;0,01;0;0;0;0;0,01
2007;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur;FR;FRNP;Olives;20;39,03;0,6;0;2,74;3,34;42,37
2007;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur;FR;FRNP;Pêches;2;0,344;0;0;0;0;0,344
2007;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur;FR;FRNP;Pommes de table;3;7,848;0;0;0;0;7,848
2007;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur;FR;FRNP;Prunes;2;0,22;0;0;0;0;0,22
2007;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur;GCU;CE;Blé dur;1;1,35;0;0;0;0;1,35
2007;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur;GCU;CE;Epeautre;1;1;0;0;0;0;1
2007;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur;LE;LEF;Artichauts;1;0,01;0;0;0;0;0,01
2007;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur;LE;LEF;Courges et citrouilles;1;0,35;0;0;0;0;0,35
2007;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur;LE;LEF;Laitues;1;0;0,01;0;0;0,01;0,01
2007;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur;LE;LEF;Légumes frais n.c.a.;25;24,591;0;0,4;0;0,4;24,991
2007;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur;LE;LEF;Légumes frais plein champ;12;10,469;0,6;0;0;0,6;11,069
2007;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur;LE;LEF;Légumes frais sous abris;11;2,615;0;0;0;0;2,615
2007;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur;LE;LEF;Pommes de terre (hors féculière);2;0,595;0;0;0;0;0,595
2007;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur;PP;PPA;Autres plantes à épices, aromatiques, médicinales et pharmaceutiques;6;5,373;0;0;0;0;5,373
2007;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur;PP;PPA;Hysope;3;0,77;0;0;0;0;0,77
2007;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur;PP;PPA;Lavande;4;4,231;0;2,5;0;2,5;6,731
2007;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur;PP;PPA;Menthe douce;2;0,149;0;0;0;0;0,149
2007;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur;PP;PPA;Sarriette annuelle;1;0,2;0;0;0;0;0,2
2007;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur;PP;PPA;Sauge officinale;1;0,33;0;0;0;0;0,33
2007;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur;PP;PPA;Thym;1;0,5;0;0;0;0;0,5
2007;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur;SF;AFO;Autres plantes et surfaces fourragères n.c.a.;1;0,619;0;0;0;0;0,619
2007;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur;SF;AFO;Luzerne;1;2,4;0;0;0;0;2,4
2007;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur;SF;AFO;Prairie temporaire;3;54,723;0;0;0;0;54,723
2007;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur;SF;STH;Parcours herbeux (hors estives collectives);14;1372,33;0;0;0;0;1372,33
2007;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur;SF;STH;Prairie permanente;11;92,13;0;0;0;0;92,13
2007;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur;VI;VIG;Raisin de cuve;4;0,24;6;0;0,1;6,1;6,34
2007;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur;VI;VIG;Raisin de table;1;0,03;0;0;0;0;0,03
2007;07;Ardèche;84;Auvergne-Rhône-Alpes;AU;HLI;Autres surfaces, parcours collectifs et zones de cueillette;111;801,744;22,748;82,087;10,83;115,665;917,409
2007;07;Ardèche;84;Auvergne-Rhône-Alpes;AU;HLI;Engrais vert;6;6,925;0;1,141;0;1,141;8,066
2007;07;Ardèche;84;Auvergne-Rhône-Alpes;AU;HLI;Jachère, gel entrant en rotation (yc bandes tampon et surfaces non exploitées temporairement);61;142,703;0,13;1,04;0,497;1,667;144,37
2007;07;Ardèche;84;Auvergne-Rhône-Alpes;FR;FRB;Cassis;7;0,523;0;0;2,12;2,12;2,643
2007;07;Ardèche;84;Auvergne-Rhône-Alpes;FR;FRB;Fraises;6;1,28;0,01;0;0;0,01;1,29
2007;07;Ardèche;84;Auvergne-Rhône-Alpes;FR;FRB;Framboises;15;3,355;0;0,268;0;0,268;3,623
2007;07;Ardèche;84;Auvergne-Rhône-Alpes;FR;FRB;Myrtilles;2;17,945;0;0;0;0;17,945
2007;07;Ardèche;84;Auvergne-Rhône-Alpes;FR;FRC;Châtaignes et marrons;104;517,743;0;35,66;63,91;99,57;617,313
2007;07;Ardèche;84;Auvergne-Rhône-Alpes;FR;FRC;Noix;2;1,4;0;0;0;0;1,4
2007;07;Ardèche;84;Auvergne-Rhône-Alpes;FR;FRD;Autres fruits d'arbres ou d'arbustes n.c.a.;52;19,292;4,383;1,895;0,43;6,708;26
2007;07;Ardèche;84;Auvergne-Rhône-Alpes;FR;FRNP;Abricots;12;16,657;0;1,874;2,68;4,554;21,211
2007;07;Ardèche;84;Auvergne-Rhône-Alpes;FR;FRNP;Cerises;19;17,99;0;0;0,26;0,26;18,25
2007;07;Ardèche;84;Auvergne-Rhône-Alpes;FR;FRNP;Figues;4;1,102;0;0;0;0;1,102
2007;07;Ardèche;84;Auvergne-Rhône-Alpes;FR;FRNP;Kiwis;23;25,605;1,16;21,95;4,48;27,59;53,195
2007;07;Ardèche;84;Auvergne-Rhône-Alpes;FR;FRNP;Nectarines;1;1,75;0;0;0;0;1,75
2007;07;Ardèche;84;Auvergne-Rhône-Alpes;FR;FRNP;Olives;9;4,24;0,18;0;12,37;12,55;16,79
2007;07;Ardèche;84;Auvergne-Rhône-Alpes;FR;FRNP;Pêches;10;17,144;0,83;0,154;0;0,984;18,128
2007;07;Ardèche;84;Auvergne-Rhône-Alpes;FR;FRNP;Poires;10;11,752;0;0;0;0;11,752
2007;07;Ardèche;84;Auvergne-Rhône-Alpes;FR;FRNP;Pommes de table;13;18,097;0,65;0,04;0;0,69;18,787
2007;07;Ardèche;84;Auvergne-Rhône-Alpes;FR;FRNP;Prunes;7;2,89;0,18;0,14;0;0,32;3,21
2007;07;Ardèche;84;Auvergne-Rhône-Alpes;GCU;CE;Avoine;6;5,11;2,14;0,23;0;2,37;7,48
2007;07;Ardèche;84;Auvergne-Rhône-Alpes;GCU;CE;Blé dur;1;0,88;0;0;0;0;0,88
2007;07;Ardèche;84;Auvergne-Rhône-Alpes;GCU;CE;Blé tendre;16;79,41;0;1,4;0;1,4;80,81
2007;07;Ardèche;84;Auvergne-Rhône-Alpes;GCU;CE;Maïs grain (hors maïs doux);3;5,43;0;0;0;0;5,43
2007;07;Ardèche;84;Auvergne-Rhône-Alpes;GCU;CE;Mélanges Céréaliers (sans légumineuses);4;8,54;0;1,64;0;1,64;10,18
2007;07;Ardèche;84;Auvergne-Rhône-Alpes;GCU;CE;Orges;16;21,22;0,62;16,49;0;17,11;38,33
2007;07;Ardèche;84;Auvergne-Rhône-Alpes;GCU;CE;Seigle;9;13,63;0;0,93;0;0,93;14,56
2007;07;Ardèche;84;Auvergne-Rhône-Alpes;GCU;CE;Sorgho;1;0;1,35;0,7;0;2,05;2,05
2007;07;Ardèche;84;Auvergne-Rhône-Alpes;GCU;CE;Triticale;8;25,77;0;0;0;0;25,77
2007;07;Ardèche;84;Auvergne-Rhône-Alpes;GCU;LES;Lentilles, sèches;1;4,8;0;0;0;0;4,8
2007;07;Ardèche;84;Auvergne-Rhône-Alpes;GCU;LES;Pois chiches, secs;2;7,25;0;0;0;0;7,25
2007;07;Ardèche;84;Auvergne-Rhône-Alpes;GCU;OL;Colza;3;12,02;0,73;0;0;0,73;12,75
2007;07;Ardèche;84;Auvergne-Rhône-Alpes;GCU;OL;Tournesol;3;29,46;0;0;0;0;29,46
2007;07;Ardèche;84;Auvergne-Rhône-Alpes;GCU;PR;Fèves, sèches (yc féveroles);1;2;0;0;0;0;2
2007;07;Ardèche;84;Auvergne-Rhône-Alpes;GCU;PR;Légumes à cosse, secs n.c.a.;1;0,5;0;0;0;0;0,5
2007;07;Ardèche;84;Auvergne-Rhône-Alpes;GCU;PR;Pois, secs;2;6,02;0;0;0;0;6,02
2007;07;Ardèche;84;Auvergne-Rhône-Alpes;LE;LEF;Artichauts;1;0,034;0;0;0;0;0,034
2007;07;Ardèche;84;Auvergne-Rhône-Alpes;LE;LEF;Asperges;1;0;0;0,711;0;0,711;0,711
2007;07;Ardèche;84;Auvergne-Rhône-Alpes;LE;LEF;Carottes;1;0;0,1;0;0;0,1;0,1
2007;07;Ardèche;84;Auvergne-Rhône-Alpes;LE;LEF;Choux;3;0,16;0;0;0;0;0,16
2007;07;Ardèche;84;Auvergne-Rhône-Alpes;LE;LEF;Courges et citrouilles;3;0,6;0;0;0;0;0,6
2007;07;Ardèche;84;Auvergne-Rhône-Alpes;LE;LEF;Haricots, verts;1;0,01;0;0;0;0;0,01
2007;07;Ardèche;84;Auvergne-Rhône-Alpes;LE;LEF;Légumes frais n.c.a.;37;20,192;0,32;0,648;0;0,968;21,16
2007;07;Ardèche;84;Auvergne-Rhône-Alpes;LE;LEF;Légumes frais plein champ;16;9,051;0;3,025;0;3,025;12,076
2007;07;Ardèche;84;Auvergne-Rhône-Alpes;LE;LEF;Légumes frais sous abris;16;1,849;0;0,01;0;0,01;1,859
2007;07;Ardèche;84;Auvergne-Rhône-Alpes;LE;LEF;Poireaux et autres alliacés;1;0;0;0,37;0;0,37;0,37
2007;07;Ardèche;84;Auvergne-Rhône-Alpes;LE;LEF;Pommes de terre (hors féculière);9;3,79;0;0,2;0;0,2;3,99
2007;07;Ardèche;84;Auvergne-Rhône-Alpes;PP;PPA;Autres plantes à épices, aromatiques, médicinales et pharmaceutiques;29;11,462;0;0,2;0;0,2;11,662
2007;07;Ardèche;84;Auvergne-Rhône-Alpes;PP;PPA;Echinacées;2;0,04;0;0,2;0;0,2;0,24
2007;07;Ardèche;84;Auvergne-Rhône-Alpes;PP;PPA;Houblon en cônes;1;0,3;0;0;0;0;0,3
2007;07;Ardèche;84;Auvergne-Rhône-Alpes;PP;PPA;Lavande;5;0;17,86;0,75;0;18,61;18,61
2007;07;Ardèche;84;Auvergne-Rhône-Alpes;PP;PPA;Lavandin;5;3,25;12,77;1,354;0;14,124;17,374
2007;07;Ardèche;84;Auvergne-Rhône-Alpes;PP;PPA;Menthe douce;2;0,005;0;0,003;0;0,003;0,008
2007;07;Ardèche;84;Auvergne-Rhône-Alpes;PP;PPA;Origans;1;0,02;0;0;0;0;0,02
2007;07;Ardèche;84;Auvergne-Rhône-Alpes;PP;PPA;Romarin;2;1,57;0;0,15;0;0,15;1,72
2007;07;Ardèche;84;Auvergne-Rhône-Alpes;PP;PPA;Sauge officinale;1;2,5;0;0;0;0;2,5
2007;07;Ardèche;84;Auvergne-Rhône-Alpes;PP;PPA;Verveine odorante;1;0,004;0;0;0;0;0,004
2007;07;Ardèche;84;Auvergne-Rhône-Alpes;SF;AFO;Autres plantes et surfaces fourragères n.c.a.;5;12,88;1,5;0,1;0;1,6;14,48
2007;07;Ardèche;84;Auvergne-Rhône-Alpes;SF;AFO;Luzerne;9;25,08;0;4,095;0;4,095;29,175
2007;07;Ardèche;84;Auvergne-Rhône-Alpes;SF;AFO;Maïs fourrager;2;1,67;0,18;0;0;0,18;1,85
2007;07;Ardèche;84;Auvergne-Rhône-Alpes;SF;AFO;Prairie temporaire;45;261,316;27,994;2,43;0;30,424;291,74
2007;07;Ardèche;84;Auvergne-Rhône-Alpes;SF;STH;Parcours herbeux (hors estives collectives);25;500,05;0;0;0,759;0,759;500,809
2007;07;Ardèche;84;Auvergne-Rhône-Alpes;SF;STH;Prairie permanente;127;2077,34;180,339;91,2;0;271,539;2348,879
2007;07;Ardèche;84;Auvergne-Rhône-Alpes;VI;VIG;Raisin de cuve;38;205,699;92,1015;39,11;4,011;135,2225;340,9215
2007;07;Ardèche;84;Auvergne-Rhône-Alpes;VI;VIG;Raisin de table;9;1,367;0,04;0,14;0,002;0,182;1,549
2007;08;Ardennes;44;Grand Est;AU;HLI;Autres surfaces, parcours collectifs et zones de cueillette;7;38,12;1,89;1,53;0;3,42;41,54
2007;08;Ardennes;44;Grand Est;AU;HLI;Jachère, gel entrant en rotation (yc bandes tampon et surfaces non exploitées temporairement);10;40,935;4,89;1,85;0;6,74;47,675
2007;08;Ardennes;44;Grand Est;FR;FRB;Framboises;1;0,05;0;0;0;0;0,05
2007;08;Ardennes;44;Grand Est;FR;FRD;Autres fruits d'arbres ou d'arbustes n.c.a.;6;4,554;0;0;0;0;4,554
2007;08;Ardennes;44;Grand Est;GCU;CE;Avoine;7;13,16;0;0;0;0;13,16
2007;08;Ardennes;44;Grand Est;GCU;CE;Blé tendre;12;106,76;34,5;0;0;34,5;141,26
2007;08;Ardennes;44;Grand Est;GCU;CE;Epeautre;2;7,68;0;0;0;0;7,68
2007;08;Ardennes;44;Grand Est;GCU;CE;Maïs grain (hors maïs doux);2;7,15;0;2;0;2;9,15
2007;08;Ardennes;44;Grand Est;GCU;CE;Mélanges Céréaliers (sans légumineuses);8;43,09;0;0;0;0;43,09
2007;08;Ardennes;44;Grand Est;GCU;CE;Orges;11;57,98;23,08;0;0;23,08;81,06
2007;08;Ardennes;44;Grand Est;GCU;CE;Sarrasin;1;0;0;2,13;0;2,13;2,13
2007;08;Ardennes;44;Grand Est;GCU;CE;Seigle;2;14,32;0;0;0;0;14,32
2007;08;Ardennes;44;Grand Est;GCU;CE;Triticale;1;0;1,7;0;0;1,7;1,7
2007;08;Ardennes;44;Grand Est;GCU;OL;Colza;2;8,19;4,2;0;0;4,2;12,39
2007;08;Ardennes;44;Grand Est;GCU;OL;Fèves de soja;1;3;0;0;0;0;3
2007;08;Ardennes;44;Grand Est;GCU;OL;Tournesol;1;8,19;0;0;0;0;8,19
2007;08;Ardennes;44;Grand Est;GCU;PR;Fèves, sèches (yc féveroles);2;6,05;0;3,5;0;3,5;9,55
2007;08;Ardennes;44;Grand Est;GCU;PR;Pois, secs;3;8,01;0;3,5;0;3,5;11,51
2007;08;Ardennes;44;Grand Est;LE;LEF;Légumes frais n.c.a.;9;8,155;0;0,5;0;0,5;8,655
2007;08;Ardennes;44;Grand Est;LE;LEF;Légumes frais sous abris;6;0,605;0;0;0;0;0,605
2007;08;Ardennes;44;Grand Est;LE;LEF;Oignons;1;1;0;0;0;0;1
2007;08;Ardennes;44;Grand Est;LE;LEF;Pommes de terre (hors féculière);3;6,904;0;0;0;0;6,904
2007;08;Ardennes;44;Grand Est;SF;AFO;Autres plantes et surfaces fourragères n.c.a.;3;6,53;0;0;0;0;6,53
2007;08;Ardennes;44;Grand Est;SF;AFO;Luzerne;11;65,08;34,44;65,62;0;100,06;165,14
2007;08;Ardennes;44;Grand Est;SF;AFO;Maïs fourrager;1;0;0;6;0;6;6
2007;08;Ardennes;44;Grand Est;SF;AFO;Prairie temporaire;5;33,13;0;0;0;0;33,13
2007;08;Ardennes;44;Grand Est;SF;AFO;Trèfle;3;61,69;0;0;0;0;61,69
2007;08;Ardennes;44;Grand Est;SF;STH;Parcours herbeux (hors estives collectives);4;8,2;0;2,8;0;2,8;11
2007;08;Ardennes;44;Grand Est;SF;STH;Prairie permanente;29;1547,93;14,7;23,18;0;37,88;1585,81
2007;09;Ariège;76;Occitanie;AU;HLI;Autres surfaces, parcours collectifs et zones de cueillette;58;503,914;16,16;55,42;0;71,58;575,494
2007;09;Ariège;76;Occitanie;AU;HLI;Engrais vert;2;0,531;0;0;0;0;0,531
2007;09;Ariège;76;Occitanie;AU;HLI;Fleurs coupées et boutons de fleurs;2;1,194;0;0;0;0;1,194
2007;09;Ariège;76;Occitanie;AU;HLI;Jachère, gel entrant en rotation (yc bandes tampon et surfaces non exploitées temporairement);45;361,557;2,86;11,27;0;14,13;375,687
2007;09;Ariège;76;Occitanie;FR;FRB;Fraises;2;0,201;0;0;0;0;0,201
2007;09;Ariège;76;Occitanie;FR;FRB;Framboises;2;0;0,3;0,01;0;0,31;0,31
2007;09;Ariège;76;Occitanie;FR;FRC;Noix;2;18,62;0;0;0;0;18,62
2007;09;Ariège;76;Occitanie;FR;FRD;Autres fruits d'arbres ou d'arbustes n.c.a.;19;19,751;3,76;2,42;0;6,18;25,931
2007;09;Ariège;76;Occitanie;FR;FRNP;Abricots;1;0,07;0;0;0;0;0,07
2007;09;Ariège;76;Occitanie;FR;FRNP;Figues;1;0,04;0;0;0;0;0,04
2007;09;Ariège;76;Occitanie;FR;FRNP;Poires;1;0,46;0;0;0;0;0,46
2007;09;Ariège;76;Occitanie;FR;FRNP;Pommes à cidre;1;1,5;0;0;0;0;1,5
2007;09;Ariège;76;Occitanie;FR;FRNP;Pommes de table;9;31,256;3,355;0;0;3,355;34,611
2007;09;Ariège;76;Occitanie;FR;FRNP;Prunes;1;0,6;0;0;0;0;0,6
2007;09;Ariège;76;Occitanie;GCU;CE;Avoine;7;12,4;0;0;0;0;12,4
2007;09;Ariège;76;Occitanie;GCU;CE;Blé dur;5;44,73;2,19;0;0;2,19;46,92
2007;09;Ariège;76;Occitanie;GCU;CE;Blé tendre;21;214,901;2,45;9;0;11,45;226,351
2007;09;Ariège;76;Occitanie;GCU;CE;Epeautre;1;13,9;0;0;0;0;13,9
2007;09;Ariège;76;Occitanie;GCU;CE;Maïs grain (hors maïs doux);7;25,44;2,99;1,69;0;4,68;30,12
2007;09;Ariège;76;Occitanie;GCU;CE;Mélanges Céréaliers (sans légumineuses);7;44,87;2,83;0;0;2,83;47,7
2007;09;Ariège;76;Occitanie;GCU;CE;Orges;18;78,9;1,18;2,06;0;3,24;82,14
2007;09;Ariège;76;Occitanie;GCU;CE;Sarrasin;4;7,2;0;0;0;0;7,2
2007;09;Ariège;76;Occitanie;GCU;CE;Seigle;3;5,18;0;0;0;0;5,18
2007;09;Ariège;76;Occitanie;GCU;CE;Sorgho;2;25,89;0;0;0;0;25,89
2007;09;Ariège;76;Occitanie;GCU;CE;Triticale;22;83,95;0;24,2;0;24,2;108,15
2007;09;Ariège;76;Occitanie;GCU;LES;Lentilles, sèches;9;48,75;0;0;0;0;48,75
2007;09;Ariège;76;Occitanie;GCU;LES;Pois chiches, secs;4;4,7;0;0;0;0;4,7
2007;09;Ariège;76;Occitanie;GCU;OL;Autres oléagineux;1;0,72;0;0;0;0;0,72
2007;09;Ariège;76;Occitanie;GCU;OL;Colza;1;0;0;1,55;0;1,55;1,55
2007;09;Ariège;76;Occitanie;GCU;OL;Fèves de soja;4;39,18;0;0;0;0;39,18
2007;09;Ariège;76;Occitanie;GCU;OL;Lin (graines);1;0,1;0;0;0;0;0,1
2007;09;Ariège;76;Occitanie;GCU;OL;Tournesol;16;103,11;0;16,58;0;16,58;119,69
2007;09;Ariège;76;Occitanie;GCU;PR;Fèves, sèches (yc féveroles);11;96,86;0,2;8,52;0;8,72;105,58
2007;09;Ariège;76;Occitanie;GCU;PR;Légumes à cosse, secs n.c.a.;2;3,07;0;0;0;0;3,07
2007;09;Ariège;76;Occitanie;GCU;PR;Pois, secs;6;43,96;0;0;0;0;43,96
2007;09;Ariège;76;Occitanie;LE;LEF;Ail;1;0,3;0;0;0;0;0,3
2007;09;Ariège;76;Occitanie;LE;LEF;Autres melons;2;0,4;0;0;0;0;0,4
2007;09;Ariège;76;Occitanie;LE;LEF;Choux;1;0,384;0;0;0;0;0,384
2007;09;Ariège;76;Occitanie;LE;LEF;Courges et citrouilles;1;0,2;0;0;0;0;0,2
2007;09;Ariège;76;Occitanie;LE;LEF;Haricots, verts;2;0,439;0;0;0;0;0,439
2007;09;Ariège;76;Occitanie;LE;LEF;Légumes frais n.c.a.;9;8,79;0;0;0;0;8,79
2007;09;Ariège;76;Occitanie;LE;LEF;Légumes frais plein champ;24;20,989;0,1;0;0;0,1;21,089
2007;09;Ariège;76;Occitanie;LE;LEF;Légumes frais sous abris;18;3,553;0;0;0;0;3,553
2007;09;Ariège;76;Occitanie;LE;LEF;Oignons;2;0,18;0;0;0;0;0,18
2007;09;Ariège;76;Occitanie;LE;LEF;Pommes de terre (hors féculière);8;1,52;0;0;0;0;1,52
2007;09;Ariège;76;Occitanie;PP;PPA;Autres plantes à épices, aromatiques, médicinales et pharmaceutiques;7;2,733;0;0;0;0;2,733
2007;09;Ariège;76;Occitanie;PP;PPA;Origans;1;0,001;0;0;0;0;0,001
2007;09;Ariège;76;Occitanie;PP;PPA;Persil;1;1;0;0;0;0;1
2007;09;Ariège;76;Occitanie;SF;AFO;Autres plantes et surfaces fourragères n.c.a.;3;13,86;0;0;0;0;13,86
2007;09;Ariège;76;Occitanie;SF;AFO;Luzerne;8;36,325;9,77;0;0;9,77;46,095
2007;09;Ariège;76;Occitanie;SF;AFO;Maïs fourrager;2;9,4;0;0;0;0;9,4
2007;09;Ariège;76;Occitanie;SF;AFO;Mélanges fourragers;5;20,19;0;10,04;0;10,04;30,23
2007;09;Ariège;76;Occitanie;SF;AFO;Prairie temporaire;64;846,485;28,07;87,09;0;115,16;961,645
2007;09;Ariège;76;Occitanie;SF;STH;Parcours herbeux (hors estives collectives);26;761,658;0;8,18;0;8,18;769,838
2007;09;Ariège;76;Occitanie;SF;STH;Prairie permanente;105;2751,991;157,42;115,97;0;273,39;3025,381
2007;10;Aube;44;Grand Est;AU;CIN;Autres cultures industrielles;1;14,64;0;0;0;0;14,64
2007;10;Aube;44;Grand Est;AU;HLI;Autres surfaces, parcours collectifs et zones de cueillette;12;13,319;0,955;1,21;0,18;2,345;15,664
